userId,campaignId,group,semanticScore,locationScore,categoryScore,urgencyScore,popularityScore,recencyScore,monetary,goods,volunteer,label
U0018,C0109,17,0.3264,0.2797,0,0.362,0.3634,0.7171,0,0,1,5
U0018,C0074,17,0.8386,0.4345,0,0.1902,0.3126,0.6567,1,0,0,5
U0018,C0147,17,0.7834,0.05,0,0.4412,0.0156,0.7024,0,0,1,5
U0018,C0073,17,0.1526,0.4352,0,0.5746,0.2968,0.4343,1,0,0,5
U0018,C0079,17,0.8263,0.05,0,0.3678,0.218,0.8749,0,1,0,5
U0018,C0148,17,0.3265,0.2794,0,0.1613,0.3539,0.9027,0,1,0,2
U0018,C0052,17,0.472,0.3299,1,0.2264,0.1546,0.1142,0,1,0,2
U0018,C0023,17,0.2622,0.3645,0,0.1731,0.0376,0.8054,1,0,0,2
U0018,C0067,17,0.3671,0.2671,0,0.4035,0.1466,0.7085,0,0,1,1
U0018,C0106,17,0.328,0.0547,0,0.33,0.3127,0.2543,0,1,0,1
U0018,C0038,17,0.5363,0.7687,0,0.1376,0.2429,0.8212,1,0,0,1
U0018,C0144,17,0.6532,0.7118,0,0.3825,0.0875,0.4128,0,0,1,1
U0018,C0031,17,0.4797,0.6397,0,0.3153,0.4029,0.7732,0,0,1,1
U0018,C0107,17,0.5089,0.6413,0,0.3318,0.1496,0.5082,1,0,0,1
U0018,C0049,17,0.683,0.6248,0,0.6034,0.4181,0.1123,1,0,0,1
U0018,C0002,17,0.4481,0.5952,0,0.3844,0.2499,0.5168,0,1,0,2
U0019,C0148,19,0.7401,0.2069,0,0.1613,0.3539,0.9027,0,1,0,5
U0019,C0032,19,0.0917,0.3168,0,0.3971,0.3099,0.8314,1,0,0,5
U0019,C0045,19,0.2059,0.2192,0,0.1719,0.2712,0.965,1,0,0,5
U0019,C0053,19,0.5777,0.4398,1,0.1426,0.0445,0.1154,0,0,1,5
U0019,C0133,19,0.5662,0.4149,0,0.2197,0.4224,0.8201,1,0,0,5
U0019,C0118,19,0.5817,0.3421,0,0.1071,0.322,0.7665,1,0,0,5
U0019,C0004,19,0.05,0.5012,0,0.2286,0.3073,0.6892,0,0,1,2
U0019,C0056,19,0.8194,0.3916,0,0.5135,0.1568,0.3781,0,0,1,5
U0019,C0066,19,0.7147,0.2407,0,0.5309,0.1527,0.7597,0,0,1,2
U0019,C0029,19,0.3073,0.4794,0,0.2135,0.1634,0.7001,0,1,0,1
U0019,C0082,19,0.6142,0.6423,0,0.3825,0.2499,0.5536,0,1,0,2
U0019,C0121,19,0.5798,0.1454,0,0.1379,0.1556,0.7324,1,0,0,2
U0019,C0058,19,0.2193,0.5224,0,0.2961,0.1857,0.5605,0,1,0,2
U0019,C0111,19,0.1206,0.2803,0,0.2173,0.1798,0.6751,0,1,0,2
U0019,C0113,19,0.4521,0.3048,0,0.4553,0.1208,0.8935,1,0,0,1
U0019,C0127,19,0.98,0.2134,0,0.0894,0.2251,0.7216,1,0,0,1
U0019,C0096,19,0.4991,0.3723,0,0.0227,0.0278,0.8292,0,0,1,1
U0019,C0104,19,0.8817,0.7864,0,0.3407,0.4493,0.7169,1,0,0,1
U0019,C0116,19,0.6994,0.1002,0,0.3269,0.2855,0.6783,0,1,0,2
U0020,C0043,12,0.441,0.1474,0,0.4568,0.0377,0.3736,0,1,0,5
U0020,C0048,12,0.2952,0.2237,0,0.261,0.7379,0.4654,0,0,1,5
U0020,C0003,12,0.3652,0.3111,1,0.1995,0.3083,0.3506,1,0,0,5
U0020,C0092,12,0.5883,0.4178,0,0.2617,0.3656,0.9768,0,0,1,5
U0020,C0099,12,0.4696,0.2531,0,0.4917,0.4187,0.1381,0,1,0,5
U0020,C0096,12,0.329,0.3457,0,0.0227,0.0278,0.8292,0,0,1,5
U0020,C0110,12,0.5033,0.6539,0,0.2999,0.3518,0.9192,0,0,1,5
U0020,C0091,12,0.581,0.2801,0,0.4545,0.5855,0.6798,0,0,1,2
U0020,C0140,12,0.2686,0.2654,0,0.197,0.2235,0.6571,0,1,0,2
U0020,C0041,12,0.4229,0.2881,0,0.5116,0.567,0.5192,0,0,1,2
U0020,C0070,12,0.3543,0.05,0,0.5536,0.18,0.6125,0,0,1,2
U0020,C0097,12,0.4696,0.5015,0,0.2215,0.1013,0.4724,1,0,0,1
U0021,C0009,18,0.7527,0.3538,0,0.5793,0.095,0.5154,0,0,1,5
U0021,C0034,18,0.4351,0.8833,0,0.4504,0.0773,0.9705,0,1,0,5
U0021,C0081,18,0.3416,0.7979,0,0.4999,0.1906,0.9459,0,0,1,5
U0021,C0025,18,0.9611,0.4497,0,0.2146,0.2956,0.281,0,0,1,5
U0021,C0137,18,0.269,0.7797,0,0.1397,0.2365,0.2946,0,1,0,5
U0021,C0082,18,0.3091,0.3168,0,0.3825,0.2499,0.5536,0,1,0,5
U0021,C0125,18,0.7821,0.38,0,0.0932,0.1975,0.6547,0,1,0,5
U0021,C0001,18,0.4528,0.2964,0,0.3659,0.2368,0.8433,0,0,1,2
U0021,C0085,18,0.2608,0.1543,0,0.7087,0.1505,0.4262,0,0,1,2
U0021,C0142,18,0.6641,0.4626,0,0.3655,0.3272,0.7983,1,0,0,1
U0021,C0066,18,0.735,0.2185,0,0.5309,0.1527,0.7597,0,0,1,2
U0021,C0053,18,0.0684,0.3147,0,0.1426,0.0445,0.1154,0,0,1,2
U0021,C0126,18,0.2253,0.05,0,0.1993,0.2585,0.3217,1,0,0,1
U0021,C0058,18,0.2498,0.3805,0,0.2961,0.1857,0.5605,0,1,0,1
U0021,C0039,18,0.05,0.05,0,0.4162,0.5551,0.7068,0,1,0,1
U0021,C0063,18,0.833,0.3379,0,0.3814,0.1207,0.4515,0,1,0,1
U0021,C0043,18,0.7199,0.4747,0,0.4568,0.0377,0.3736,0,1,0,1
U0021,C0068,18,0.0557,0.05,0,0.046,0.0367,0.2246,1,0,0,2
U0022,C0074,19,0.5545,0.2882,0,0.1902,0.3126,0.6567,1,0,0,2
U0022,C0133,19,0.1276,0.4178,1,0.2197,0.4224,0.8201,1,0,0,5
U0022,C0100,19,0.4079,0.3925,0,0.3463,0.18,0.6218,0,1,0,5
U0022,C0064,19,0.8687,0.4357,1,0.402,0.3089,0.1624,1,0,0,5
U0022,C0080,19,0.9015,0.3533,0,0.4314,0.1509,0.5151,0,0,1,5
U0022,C0072,19,0.7612,0.4173,0,0.0127,0.1046,0.4412,0,1,0,5
U0022,C0032,19,0.4756,0.1911,1,0.3971,0.3099,0.8314,1,0,0,2
U0022,C0107,19,0.4835,0.1554,0,0.3318,0.1496,0.5082,1,0,0,5
U0022,C0113,19,0.6386,0.6767,0,0.4553,0.1208,0.8935,1,0,0,2
U0022,C0069,19,0.4237,0.3378,0,0.2052,0.6311,0.621,1,0,0,5
U0022,C0145,19,0.5401,0.05,1,0.2817,0.2066,0.4919,0,0,1,2
U0022,C0111,19,0.0742,0.3218,0,0.2173,0.1798,0.6751,0,1,0,1
U0022,C0106,19,0.3111,0.2206,0,0.33,0.3127,0.2543,0,1,0,1
U0022,C0108,19,0.6548,0.5182,0,0.2017,0.1291,0.5094,0,0,1,1
U0022,C0025,19,0.2686,0.41,0,0.2146,0.2956,0.281,0,0,1,2
U0022,C0056,19,0.2798,0.2618,0,0.5135,0.1568,0.3781,0,0,1,1
U0022,C0123,19,0.1997,0.3207,0,0.2637,0.0474,0.3077,0,1,0,2
U0022,C0028,19,0.7763,0.4403,0,0.3255,0.3258,0.4928,0,0,1,2
U0022,C0102,19,0.3451,0.5401,0,0.2618,0.4192,0.9539,0,0,1,1
U0023,C0112,21,0.5199,0.9107,1,0.6128,0.227,0.9582,0,1,0,5
U0023,C0127,21,0.0778,0.8678,0,0.0894,0.2251,0.7216,1,0,0,2
U0023,C0101,21,0.05,0.1475,0,0.4391,0.1313,0.5076,1,0,0,5
U0023,C0035,21,0.9693,0.1517,1,0.1816,0.3439,0.844,0,0,1,5
U0023,C0130,21,0.8646,0.2569,0,0.1453,0.2084,0.9786,0,0,1,5
U0023,C0129,21,0.6388,0.307,0,0.4607,0.3731,0.5514,0,1,0,5
U0023,C0031,21,0.9491,0.2563,0,0.3153,0.4029,0.7732,0,0,1,5
U0023,C0081,21,0.4137,0.3329,0,0.4999,0.1906,0.9459,0,0,1,2
U0023,C0049,21,0.4059,0.3941,1,0.6034,0.4181,0.1123,1,0,0,2
U0023,C0088,21,0.3193,0.4169,0,0.5048,0.7336,0.9325,0,1,0,2
U0023,C0104,21,0.5854,0.2288,1,0.3407,0.4493,0.7169,1,0,0,5
U0023,C0115,21,0.724,0.0984,0,0.4254,0.6476,0.8504,0,0,1,2
U0023,C0134,21,0.1312,0.1026,0,0.2475,0.1161,0.8961,0,1,0,1
U0023,C0011,21,0.8002,0.3713,0,0.1781,0.0681,0.808,0,1,0,1
U0023,C0010,21,0.2672,0.3053,0,0.4611,0.2742,0.985,1,0,0,1
U0023,C0070,21,0.1417,0.3267,0,0.5536,0.18,0.6125,0,0,1,1
U0023,C0023,21,0.274,0.6698,0,0.1731,0.0376,0.8054,1,0,0,2
U0023,C0075,21,0.3523,0.3876,0,0.1449,0.173,0.6698,0,0,1,1
U0023,C0102,21,0.5449,0.2599,1,0.2618,0.4192,0.9539,0,0,1,1
U0023,C0048,21,0.6638,0.5337,0,0.261,0.7379,0.4654,0,0,1,2
U0023,C0091,21,0.8681,0.3508,0,0.4545,0.5855,0.6798,0,0,1,1
U0024,C0123,18,0.1286,0.8298,1,0.2637,0.0474,0.3077,0,1,0,2
U0024,C0106,18,0.1831,0.1487,0,0.33,0.3127,0.2543,0,1,0,5
U0024,C0057,18,0.5359,0.4075,1,0.3163,0.1677,0.2194,1,0,0,5
U0024,C0010,18,0.2445,0.681,0,0.4611,0.2742,0.985,1,0,0,5
U0024,C0122,18,0.8944,0.3203,0,0.0737,0.1789,0.1599,0,1,0,5
U0024,C0097,18,0.7451,0.1613,1,0.2215,0.1013,0.4724,1,0,0,5
U0024,C0144,18,0.5039,0.3403,0,0.3825,0.0875,0.4128,0,0,1,5
U0024,C0031,18,0.2494,0.1437,0,0.3153,0.4029,0.7732,0,0,1,2
U0024,C0033,18,0.7062,0.1405,0,0.5872,0.251,0.7362,1,0,0,5
U0024,C0054,18,0.3293,0.9061,0,0.2075,0.1691,0.9249,0,0,1,2
U0024,C0124,18,0.2837,0.1241,1,0.1069,0.5369,0.9241,1,0,0,2
U0024,C0109,18,0.0523,0.3902,0,0.362,0.3634,0.7171,0,0,1,2
U0024,C0044,18,0.1945,0.2537,0,0.1681,0.234,0.3863,0,1,0,2
U0024,C0003,18,0.553,0.2291,0,0.1995,0.3083,0.3506,1,0,0,1
U0024,C0058,18,0.8974,0.2571,0,0.2961,0.1857,0.5605,0,1,0,1
U0024,C0102,18,0.6545,0.2025,0,0.2618,0.4192,0.9539,0,0,1,1
U0024,C0147,18,0.5182,0.1211,0,0.4412,0.0156,0.7024,0,0,1,1
U0024,C0069,18,0.8183,0.5313,1,0.2052,0.6311,0.621,1,0,0,2
U0025,C0020,19,0.9582,0.1507,1,0.3514,0.3371,0.8419,1,0,0,5
U0025,C0031,19,0.109,0.6603,0,0.3153,0.4029,0.7732,0,0,1,5
U0025,C0135,19,0.2417,0.1083,0,0.4356,0.3704,0.2127,0,1,0,5
U0025,C0037,19,0.3515,0.2389,0,0.5885,0.8288,0.9402,0,1,0,5
U0025,C0036,19,0.5951,0.0891,1,0.2348,0.2335,0.9128,1,0,0,5
U0025,C0065,19,0.3231,0.3183,0,0.1786,0.2128,0.6745,0,1,0,5
U0025,C0115,19,0.5397,0.611,0,0.4254,0.6476,0.8504,0,0,1,2
U0025,C0017,19,0.1101,0.1438,0,0.3559,0.4084,0.3376,0,0,1,5
U0025,C0129,19,0.4464,0.1276,0,0.4607,0.3731,0.5514,0,1,0,2
U0025,C0099,19,0.6083,0.4469,0,0.4917,0.4187,0.1381,0,1,0,2
U0025,C0112,19,0.4713,0.3852,0,0.6128,0.227,0.9582,0,1,0,2
U0025,C0091,19,0.0829,0.3408,0,0.4545,0.5855,0.6798,0,0,1,2
U0025,C0118,19,0.1599,0.05,0,0.1071,0.322,0.7665,1,0,0,2
U0025,C0024,19,0.4924,0.0745,0,0.5432,0.2853,0.4861,0,0,1,2
U0025,C0082,19,0.2816,0.2901,0,0.3825,0.2499,0.5536,0,1,0,1
U0025,C0138,19,0.2352,0.2137,1,0.5192,0.3613,0.7221,0,1,0,1
U0025,C0128,19,0.5657,0.05,0,0.3936,0.1843,0.6371,0,1,0,1
U0025,C0032,19,0.6611,0.131,0,0.3971,0.3099,0.8314,1,0,0,1
U0025,C0014,19,0.7313,0.4135,0,0.2162,0.1109,0.2355,0,1,0,1
U0026,C0082,21,0.449,0.2243,0,0.3825,0.2499,0.5536,0,1,0,2
U0026,C0002,21,0.9307,0.4257,1,0.3844,0.2499,0.5168,0,1,0,2
U0026,C0024,21,0.5839,0.7121,1,0.5432,0.2853,0.4861,0,0,1,5
U0026,C0028,21,0.8525,0.6956,0,0.3255,0.3258,0.4928,0,0,1,5
U0026,C0146,21,0.6284,0.3827,1,0.2666,0.2475,0.4564,0,0,1,5
U0026,C0089,21,0.6233,0.3598,0,0.172,0.2367,0.6685,0,0,1,5
U0026,C0092,21,0.557,0.457,0,0.2617,0.3656,0.9768,0,0,1,5
U0026,C0036,21,0.1713,0.2433,0,0.2348,0.2335,0.9128,1,0,0,2
U0026,C0149,21,0.1583,0.2204,1,0.5411,0.0374,0.3754,0,1,0,5
U0026,C0072,21,0.6445,0.5663,0,0.0127,0.1046,0.4412,0,1,0,2
U0026,C0113,21,0.7997,0.0832,0,0.4553,0.1208,0.8935,1,0,0,5
U0026,C0100,21,0.4093,0.0874,0,0.3463,0.18,0.6218,0,1,0,2
U0026,C0098,21,0.3094,0.4178,1,0.6351,0.0448,0.2837,0,1,0,2
U0026,C0068,21,0.1088,0.3761,0,0.046,0.0367,0.2246,1,0,0,1
U0026,C0030,21,0.9189,0.5051,0,0.0434,0.0563,0.1849,1,0,0,1
U0026,C0110,21,0.8404,0.0823,0,0.2999,0.3518,0.9192,0,0,1,1
U0026,C0083,21,0.3796,0.05,0,0.2692,0.0207,0.9543,0,0,1,1
U0026,C0033,21,0.4412,0.3229,0,0.5872,0.251,0.7362,1,0,0,1
U0026,C0023,21,0.9138,0.6409,0,0.1731,0.0376,0.8054,1,0,0,1
U0026,C0013,21,0.1213,0.9371,0,0.3808,0.151,0.7731,1,0,0,2
U0026,C0027,21,0.0641,0.4801,1,0.1749,0.1883,0.7626,0,1,0,1
U0027,C0027,20,0.5652,0.2601,0,0.1749,0.1883,0.7626,0,1,0,5
U0027,C0122,20,0.1137,0.05,0,0.0737,0.1789,0.1599,0,1,0,5
U0027,C0047,20,0.3735,0.4775,1,0.2469,0.1057,0.8643,1,0,0,5
U0027,C0050,20,0.7816,0.05,0,0.1149,0.3756,0.1722,1,0,0,5
U0027,C0104,20,0.6907,0.1229,1,0.3407,0.4493,0.7169,1,0,0,5
U0027,C0037,20,0.6619,0.2307,0,0.5885,0.8288,0.9402,0,1,0,5
U0027,C0098,20,0.5323,0.3503,0,0.6351,0.0448,0.2837,0,1,0,5
U0027,C0067,20,0.3177,0.1875,0,0.4035,0.1466,0.7085,0,0,1,2
U0027,C0073,20,0.3471,0.2939,1,0.5746,0.2968,0.4343,1,0,0,2
U0027,C0131,20,0.1223,0.2236,0,0.5277,0.3804,0.7151,0,1,0,2
U0027,C0103,20,0.7412,0.3915,0,0.0991,0.4177,0.1545,1,0,0,2
U0027,C0054,20,0.5959,0.1541,0,0.2075,0.1691,0.9249,0,0,1,2
U0027,C0042,20,0.4403,0.0758,0,0.0906,0.4937,0.614,1,0,0,2
U0027,C0055,20,0.05,0.0769,0,0.6798,0.4857,0.7355,1,0,0,1
U0027,C0072,20,0.1997,0.1628,0,0.0127,0.1046,0.4412,0,1,0,1
U0027,C0085,20,0.1759,0.2862,0,0.7087,0.1505,0.4262,0,0,1,1
U0027,C0107,20,0.8199,0.5336,0,0.3318,0.1496,0.5082,1,0,0,1
U0027,C0117,20,0.2423,0.05,0,0.0224,0.0825,0.1707,1,0,0,1
U0027,C0124,20,0.3452,0.7761,0,0.1069,0.5369,0.9241,1,0,0,1
U0027,C0058,20,0.2513,0.2011,0,0.2961,0.1857,0.5605,0,1,0,2
U0028,C0105,16,0.4852,0.0718,0,0.3057,0.588,0.1225,0,1,0,5
U0028,C0123,16,0.8777,0.2273,0,0.2637,0.0474,0.3077,0,1,0,5
U0028,C0093,16,0.078,0.1141,0,0.1232,0.4355,0.1628,1,0,0,5
U0028,C0025,16,0.6737,0.4435,0,0.2146,0.2956,0.281,0,0,1,5
U0028,C0081,16,0.4446,0.1716,1,0.4999,0.1906,0.9459,0,0,1,5
U0028,C0118,16,0.05,0.2566,0,0.1071,0.322,0.7665,1,0,0,5
U0028,C0034,16,0.8403,0.3917,0,0.4504,0.0773,0.9705,0,1,0,5
U0028,C0128,16,0.3505,0.084,0,0.3936,0.1843,0.6371,0,1,0,2
U0028,C0140,16,0.7135,0.285,0,0.197,0.2235,0.6571,0,1,0,2
U0028,C0028,16,0.1382,0.0639,0,0.3255,0.3258,0.4928,0,0,1,2
U0028,C0134,16,0.6478,0.0883,0,0.2475,0.1161,0.8961,0,1,0,2
U0028,C0085,16,0.6801,0.6715,0,0.7087,0.1505,0.4262,0,0,1,2
U0028,C0043,16,0.2884,0.3896,0,0.4568,0.0377,0.3736,0,1,0,2
U0028,C0100,16,0.5286,0.4765,0,0.3463,0.18,0.6218,0,1,0,2
U0028,C0021,16,0.472,0.2418,0,0.3635,0.5089,0.667,0,0,1,1
U0028,C0067,16,0.3334,0.05,0,0.4035,0.1466,0.7085,0,0,1,1
U0029,C0134,20,0.2768,0.4629,0,0.2475,0.1161,0.8961,0,1,0,5
U0029,C0049,20,0.6733,0.4399,0,0.6034,0.4181,0.1123,1,0,0,5
U0029,C0108,20,0.4869,0.3107,0,0.2017,0.1291,0.5094,0,0,1,5
U0029,C0081,20,0.861,0.4328,1,0.4999,0.1906,0.9459,0,0,1,5
U0029,C0094,20,0.1427,0.1966,1,0.4751,0.4894,0.5992,0,1,0,5
U0029,C0117,20,0.7392,0.2976,0,0.0224,0.0825,0.1707,1,0,0,2
U0029,C0023,20,0.8476,0.3551,0,0.1731,0.0376,0.8054,1,0,0,2
U0029,C0011,20,0.127,0.1231,0,0.1781,0.0681,0.808,0,1,0,2
U0029,C0141,20,0.9385,0.328,0,0.4364,0.2668,0.9467,1,0,0,2
U0029,C0128,20,0.6467,0.4359,0,0.3936,0.1843,0.6371,0,1,0,5
U0029,C0098,20,0.883,0.7241,0,0.6351,0.0448,0.2837,0,1,0,2
U0029,C0005,20,0.8448,0.4629,1,0.3696,0.2129,0.8414,0,0,1,2
U0029,C0067,20,0.2279,0.2707,0,0.4035,0.1466,0.7085,0,0,1,1
U0029,C0007,20,0.4782,0.8757,0,0.2653,0.2633,0.7991,0,0,1,1
U0029,C0148,20,0.4547,0.4152,0,0.1613,0.3539,0.9027,0,1,0,1
U0029,C0144,20,0.1905,0.3488,0,0.3825,0.0875,0.4128,0,0,1,1
U0029,C0112,20,0.6443,0.2752,0,0.6128,0.227,0.9582,0,1,0,1
U0029,C0105,20,0.4333,0.1009,0,0.3057,0.588,0.1225,0,1,0,1
U0029,C0076,20,0.5622,0.4382,1,0.3624,0.3919,0.5224,0,1,0,1
U0029,C0020,20,0.3968,0.1254,0,0.3514,0.3371,0.8419,1,0,0,2
U0030,C0072,18,0.5287,0.2124,0,0.0127,0.1046,0.4412,0,1,0,2
U0030,C0144,18,0.4617,0.1704,0,0.3825,0.0875,0.4128,0,0,1,5
U0030,C0113,18,0.888,0.1436,0,0.4553,0.1208,0.8935,1,0,0,5
U0030,C0070,18,0.6484,0.3356,1,0.5536,0.18,0.6125,0,0,1,5
U0030,C0122,18,0.1026,0.4678,1,0.0737,0.1789,0.1599,0,1,0,5
U0030,C0140,18,0.2951,0.3989,1,0.197,0.2235,0.6571,0,1,0,5
U0030,C0149,18,0.2471,0.4296,0,0.5411,0.0374,0.3754,0,1,0,5
U0030,C0111,18,0.6986,0.2799,0,0.2173,0.1798,0.6751,0,1,0,5
U0030,C0054,18,0.8638,0.3191,0,0.2075,0.1691,0.9249,0,0,1,2
U0030,C0015,18,0.2673,0.2267,0,0.197,0.2352,0.2955,0,0,1,2
U0030,C0006,18,0.8858,0.1584,0,0.2425,0.0563,0.1568,1,0,0,2
U0030,C0108,18,0.1812,0.8855,0,0.2017,0.1291,0.5094,0,0,1,2
U0030,C0001,18,0.6927,0.0614,0,0.3659,0.2368,0.8433,0,0,1,2
U0030,C0077,18,0.1346,0.3914,0,0.3769,0.0663,0.4988,0,1,0,1
U0030,C0064,18,0.0751,0.8448,0,0.402,0.3089,0.1624,1,0,0,1
U0030,C0038,18,0.3822,0.0542,0,0.1376,0.2429,0.8212,1,0,0,1
U0030,C0083,18,0.4672,0.1501,0,0.2692,0.0207,0.9543,0,0,1,1
U0030,C0057,18,0.5176,0.6328,0,0.3163,0.1677,0.2194,1,0,0,2
U0031,C0020,18,0.7412,0.1569,0,0.3514,0.3371,0.8419,1,0,0,5
U0031,C0147,18,0.5884,0.4855,0,0.4412,0.0156,0.7024,0,0,1,5
U0031,C0068,18,0.9109,0.2238,1,0.046,0.0367,0.2246,1,0,0,5
U0031,C0034,18,0.1065,0.4354,1,0.4504,0.0773,0.9705,0,1,0,5
U0031,C0054,18,0.7594,0.7187,0,0.2075,0.1691,0.9249,0,0,1,5
U0031,C0123,18,0.3787,0.6783,0,0.2637,0.0474,0.3077,0,1,0,5
U0031,C0148,18,0.1,0.527,0,0.1613,0.3539,0.9027,0,1,0,5
U0031,C0134,18,0.3867,0.05,1,0.2475,0.1161,0.8961,0,1,0,2
U0031,C0146,18,0.69,0.2978,0,0.2666,0.2475,0.4564,0,0,1,2
U0031,C0130,18,0.4855,0.2429,0,0.1453,0.2084,0.9786,0,0,1,2
U0031,C0092,18,0.0753,0.3923,0,0.2617,0.3656,0.9768,0,0,1,1
U0031,C0012,18,0.5213,0.7295,0,0.2139,0.412,0.7963,1,0,0,1
U0031,C0109,18,0.9018,0.2783,0,0.362,0.3634,0.7171,0,0,1,1
U0031,C0076,18,0.5157,0.05,0,0.3624,0.3919,0.5224,0,1,0,1
U0031,C0108,18,0.3886,0.5062,0,0.2017,0.1291,0.5094,0,0,1,1
U0031,C0101,18,0.3188,0.3658,0,0.4391,0.1313,0.5076,1,0,0,2
U0031,C0011,18,0.0865,0.8225,0,0.1781,0.0681,0.808,0,1,0,2
U0031,C0081,18,0.0667,0.3475,0,0.4999,0.1906,0.9459,0,0,1,1
U0032,C0017,20,0.602,0.1981,0,0.3559,0.4084,0.3376,0,0,1,2
U0032,C0068,20,0.9716,0.6765,0,0.046,0.0367,0.2246,1,0,0,5
U0032,C0045,20,0.9193,0.0902,0,0.1719,0.2712,0.965,1,0,0,5
U0032,C0146,20,0.4591,0.9432,0,0.2666,0.2475,0.4564,0,0,1,5
U0032,C0115,20,0.5594,0.7109,0,0.4254,0.6476,0.8504,0,0,1,5
U0032,C0053,20,0.8473,0.4124,1,0.1426,0.0445,0.1154,0,0,1,5
U0032,C0105,20,0.5507,0.4664,0,0.3057,0.588,0.1225,0,1,0,5
U0032,C0040,20,0.2822,0.3386,0,0.408,0.4465,0.1051,0,1,0,2
U0032,C0129,20,0.541,0.1891,1,0.4607,0.3731,0.5514,0,1,0,2
U0032,C0091,20,0.188,0.3677,0,0.4545,0.5855,0.6798,0,0,1,5
U0032,C0052,20,0.0555,0.2246,0,0.2264,0.1546,0.1142,0,1,0,2
U0032,C0106,20,0.3153,0.1942,0,0.33,0.3127,0.2543,0,1,0,1
U0032,C0145,20,0.5947,0.0726,0,0.2817,0.2066,0.4919,0,0,1,1
U0032,C0119,20,0.2373,0.3751,0,0.2205,0.3384,0.1854,1,0,0,1
U0032,C0122,20,0.5116,0.3331,0,0.0737,0.1789,0.1599,0,1,0,1
U0032,C0067,20,0.8762,0.0888,1,0.4035,0.1466,0.7085,0,0,1,2
U0032,C0027,20,0.2926,0.0868,0,0.1749,0.1883,0.7626,0,1,0,1
U0032,C0064,20,0.9508,0.4364,0,0.402,0.3089,0.1624,1,0,0,2
U0032,C0009,20,0.4617,0.4754,0,0.5793,0.095,0.5154,0,0,1,2
U0032,C0144,20,0.1919,0.8683,0,0.3825,0.0875,0.4128,0,0,1,1
U0033,C0039,18,0.6544,0.3896,0,0.4162,0.5551,0.7068,0,1,0,2
U0033,C0023,18,0.9756,0.5524,0,0.1731,0.0376,0.8054,1,0,0,5
U0033,C0052,18,0.3094,0.1225,0,0.2264,0.1546,0.1142,0,1,0,5
U0033,C0144,18,0.2792,0.3037,1,0.3825,0.0875,0.4128,0,0,1,5
U0033,C0103,18,0.5934,0.6711,0,0.0991,0.4177,0.1545,1,0,0,5
U0033,C0096,18,0.1109,0.178,0,0.0227,0.0278,0.8292,0,0,1,5
U0033,C0135,18,0.8725,0.5913,0,0.4356,0.3704,0.2127,0,1,0,5
U0033,C0129,18,0.8344,0.172,0,0.4607,0.3731,0.5514,0,1,0,2
U0033,C0095,18,0.1936,0.05,0,0.2951,0.2241,0.773,1,0,0,5
U0033,C0013,18,0.7623,0.7023,0,0.3808,0.151,0.7731,1,0,0,2
U0033,C0002,18,0.3692,0.3759,0,0.3844,0.2499,0.5168,0,1,0,2
U0033,C0132,18,0.5164,0.05,0,0.1512,0.4582,0.4379,0,1,0,2
U0033,C0037,18,0.4797,0.446,0,0.5885,0.8288,0.9402,0,1,0,2
U0033,C0054,18,0.7239,0.3587,0,0.2075,0.1691,0.9249,0,0,1,1
U0033,C0056,18,0.8849,0.1252,0,0.5135,0.1568,0.3781,0,0,1,1
U0033,C0012,18,0.2878,0.4008,0,0.2139,0.412,0.7963,1,0,0,1
U0033,C0122,18,0.2182,0.7127,0,0.0737,0.1789,0.1599,0,1,0,1
U0033,C0078,18,0.198,0.1089,0,0.245,0.2838,0.5447,1,0,0,2
U0034,C0106,19,0.5515,0.3737,1,0.33,0.3127,0.2543,0,1,0,2
U0034,C0012,19,0.0874,0.2713,0,0.2139,0.412,0.7963,1,0,0,5
U0034,C0068,19,0.6285,0.4525,0,0.046,0.0367,0.2246,1,0,0,5
U0034,C0101,19,0.9026,0.861,0,0.4391,0.1313,0.5076,1,0,0,5
U0034,C0123,19,0.739,0.3104,0,0.2637,0.0474,0.3077,0,1,0,5
U0034,C0027,19,0.108,0.2226,0,0.1749,0.1883,0.7626,0,1,0,5
U0034,C0059,19,0.861,0.3215,0,0.0711,0.1059,0.1048,1,0,0,5
U0034,C0051,19,0.3168,0.2727,0,0.158,0.2724,0.381,0,1,0,2
U0034,C0023,19,0.4161,0.1858,0,0.1731,0.0376,0.8054,1,0,0,5
U0034,C0131,19,0.6627,0.4055,0,0.5277,0.3804,0.7151,0,1,0,2
U0034,C0104,19,0.399,0.3677,1,0.3407,0.4493,0.7169,1,0,0,2
U0034,C0025,19,0.6983,0.3275,0,0.2146,0.2956,0.281,0,0,1,2
U0034,C0145,19,0.3334,0.0639,0,0.2817,0.2066,0.4919,0,0,1,2
U0034,C0035,19,0.5049,0.05,1,0.1816,0.3439,0.844,0,0,1,1
U0034,C0129,19,0.3913,0.4256,0,0.4607,0.3731,0.5514,0,1,0,1
U0034,C0084,19,0.4694,0.3259,0,0.144,0.2945,0.8495,0,1,0,1
U0034,C0016,19,0.7966,0.0651,0,0.065,0.2654,0.5176,0,1,0,1
U0034,C0078,19,0.4014,0.8807,0,0.245,0.2838,0.5447,1,0,0,1
U0034,C0083,19,0.7732,0.3723,0,0.2692,0.0207,0.9543,0,0,1,2
U0035,C0016,19,0.7406,0.2009,1,0.065,0.2654,0.5176,0,1,0,5
